warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0441,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_OTG_DP',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0442,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0443,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0444,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SBU1',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0445,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0446,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSRX1P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0447,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0448,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_TYPEC0_SSTX1P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0449,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0450,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CAM3_PDN_L',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0451,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0452,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CAM2_PDN_L',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0453,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0454,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CAM2_PWREN_H',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0455,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0456,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CAM1_RST_L',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0457,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0458,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_D1P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0459,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0460,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_D1N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0461,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0462,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_CLK0P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0463,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0464,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_CLK0N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0465,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0466,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_D0P',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0467,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0468,handheld_hybrid,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'SOM_MIPI_CSI0_RX_D0N',ACCEPTED_BY_DESIGN,Named PUBLIC_PINOUT SoM net (radxa_nx5_public_pinout_table.csv) on one SODIMM pin. Far-end connectors are PERIPH placeholders without per-pin symbols; adding a fake second pin would invent routing.,RETAIN. Digital package records named public nets; do not short distinct SoM pins.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0469,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Symbol JS_CAMERA Pin 3 [MIPI_CSI0_RX_D0N, Passive, Line]",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0470,handheld_hybrid,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JS_CAMERA [SODIMM_CAMERA],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
W0471,handheld_hybrid,ERC,endpoint_off_grid,"Symbol pin or wire end off connection grid :: Horizontal Wire, length 0.0254 mm",ACCEPTED_BY_DESIGN,"KiCad connection-grid residual. ERC text 'length 0.0254 mm' is the 1 mil off-grid error (JSON), not a stub: all schematic wires measure 2.54 mm. Public NX5/SODIMM pin coordinates are not on the default 50 mil grid; snapping would distort radxa_nx5_public_pinout_table.csv.",RETAIN. Do not ignore the ERC check; do not move public pin coordinates.,/,artifacts/supervisor_ready_eda/kicad/handheld_hybrid/erc.json,warning
